交易所,代码,公司,行业,PE,股息率,净利润率,毛利率,PB,ROE_TTM_2020,ROE_TTM_2019,ROE_TTM_2018,ROE_TTM_2017,ROE_TTM_2016,ROE_TTM_2015,净利润2020,净利润2019,净利润2018,净利润2017,净利润2016,每股收益2020TTM,每股收益2020,关注度
sz,="002047",宝鹰股份,建筑与工程,47.2313,0,0.0214,0.1625,1.6248,0.032,0.0703,0.1126,0.1529,0.1547,0.1389,141140368,290389612,383496028,348715248.01,339622204.52,0.1052,0.1557,65
sz,="002132",恒星科技,黑色金属,47.1453,0.0167,0.0236,0.1479,1.3462,0.0273,-0.0672,0.0146,0.053,0.0333,0.0413,75447882,-126748915,29036792,120414208.03,51579221.71,0.06,0.0675,44
sz,="000565",渝三峡Ａ,化学制品,47.0995,0.0025,0.1277,0.3148,2.298,0.0495,0.0426,0.0732,0.2554,0.2065,0.0615,55051131,45671334,75174475,228468790.42,148235568.34,0.127,0.1497,37
sz,="300229",拓尔思,计算机软件,47.0888,0.0029,0.18,0.6394,4.2965,0.0846,0.0417,0.1009,0.0882,0.0823,0.0846,158544371,66496331,164690884,130019675.36,121101241.58,0.3317,0.3289,114
sz,="002063",远光软件,计算机软件,47.0059,0.0044,0.1505,0.6596,4.3731,0.0918,0.0836,0.0821,0.0795,0.0452,0.1126,226802085,195483629,172421988,131541120.18,88647447.68,0.2674,0.2672,336
sz,="300727",润禾材料,化学原料,47.0008,0.0097,0.0731,0.2721,3.8191,0.0805,0.1369,,,,,44704167,69567157,55305555,,,0.3523,0.4032,27
sz,="300637",扬帆新材,化学制品,46.9971,0.0099,0.1336,0.3504,3.1358,0.0822,0.2212,0.1844,,,,61405501,147316072,81345551,,,0.2616,0.4305,94
sh,="600684",珠江实业,住宅地产开发和管理,46.9464,0.0078,0.0438,0.315,1.1902,0.0293,0.028,0.1313,0.1433,0.1229,0.0737,69990995,165322508,393535602,411576800.9,293397404.79,0.082,0.2569,67
sz,="002861",瀛通通讯,电子设备及服务,46.9061,0.0073,0.0628,0.2442,3.1887,0.0666,0.0626,0.0909,,,,69346242,65313541,75632997,,,0.5652,0.5805,111
sz,="300411",金盾股份,通用机械,46.8352,0,0.2035,0.4134,3.3754,0.0732,-0.693,0.0399,0.0753,0.0828,,114976264,-1765872139,80497280,42928895.91,44211728.13,0.2519,0.113,39
sh,="600369",西南证券,证券,46.8255,0.0116,0.2568,,1.6076,0.0381,0.0194,0.0468,0.0294,0.1595,0.1226,831605904,378113560,906766490,,,0.1473,0.1846,544
sh,="600312",平高电气,电气部件与设备,46.7848,0.0065,0.0209,0.1197,1.1851,0.0248,0.0351,0.0536,0.1539,0.1541,0.1145,226517973,343149333,496023445,1186153005.98,942053277.48,0.1669,0.1684,556
sz,="002184",海得控制,电气部件与设备,46.7754,0.006,0.0358,0.1975,3.9591,0.0643,-0.1295,0.0212,0.002,0.0959,0.0829,58768496,-150184443,10470041,-13139039.61,78266944.43,0.2446,0.2183,65
sz,="300075",数字政通,计算机软件,46.7238,0.0028,0.1071,0.3297,2.5524,0.0566,0.0554,0.107,0.1072,0.1007,0.116,132902781,122438375,175412936,134086947.03,123410952.18,0.3082,0.3064,182
sz,="300621",维业股份,建筑与工程,46.7224,0.0061,0.023,0.1446,2.5679,0.0543,0.0677,0.1353,,,,51178063,61928411,104630600,,,0.2458,0.4215,26
sz,="000547",航天发展,航天航空,46.7185,0.0044,0.1845,0.3746,4.1977,0.0944,0.0801,0.0572,0.053,0.0497,0.1155,695178807,471681435,293906206,256845391.98,186689578.99,0.433,0.4205,289
sz,="300243",瑞丰高材,化学原料,46.6621,0.0078,0.0584,0.2421,4.5091,0.0977,0.1631,0.086,0.0303,0.1043,0.0921,64127429,94063055,43581814,14583002,47282346.94,0.276,0.3208,35
sz,="002731",萃华珠宝,服装与配饰,46.6323,0.0018,0.0173,0.1744,1.6733,0.0329,0.0313,0.0651,0.0352,0.0253,,44823709,38712813,79047648,49475606.23,30280738.69,0.175,0.1461,45
sz,="002082",万邦德,有色金属,46.6247,0.0103,0.0161,0.054,3.761,0.1097,0.0774,0.0681,0.0516,0.0507,0.0826,193987481,85697219,99960536,67717939,62204876.01,0.3138,0.6598,61
sz,="000510",新金路,化学制品,46.6195,0,0.0309,0.1432,2.6923,0.0657,0.1145,0.047,0.092,0.0805,-0.2031,66449034,103831462,63883462,82820692.71,68141874.25,0.1091,0.1018,56
sz,="300622",博士眼镜,专营零售,46.6138,0.0174,0.0759,0.7024,3.9849,0.0842,0.1182,0.1219,,,,45177099,59562967,54664394,,,0.37,0.5107,66
sz,="300472",新元科技,专用设备,46.5779,0.0055,0.141,0.3762,2.0956,0.0524,0.0678,0.0392,0.0446,0.0715,,51824369,78193420,28354037,17280416.06,20197332.52,0.2481,0.2941,41
sz,="002448",中原内配,汽车零配件与设备,46.5543,0.0133,0.0514,0.33,1.3808,0.0268,0.1054,0.1119,0.0995,0.0969,0.0982,78382077,280983892,268853802,218380040.43,197726824.68,0.1291,0.1451,131
sz,="002626",金达威,食品,46.546,0.0138,0.1623,0.4895,8.783,0.1705,0.1616,0.2928,0.164,0.0751,0.1325,536548137,480338806,745781105,318019671.31,119071432.21,0.8703,0.7311,564
sz,="300556",丝路视觉,商业用品与服务,46.5413,0.0023,0.0317,0.3359,4.5796,0.0595,0.1281,0.0451,,,,29471747,57537648,27958250,,,0.25,0.2418,58
sh,="600379",宝光股份,电气部件与设备,46.5219,0.0124,0.0483,0.2105,3.833,0.0808,0.074,0.0708,0.078,0.068,0.0498,43509342,37965115,34652071,35662306.56,29428573.75,0.1318,0.1338,26
sh,="603239",浙江仙通,汽车零配件与设备,46.5206,0.0281,0.1617,0.3787,5.2779,0.0994,0.1093,0.1501,,,,101274122,111519991,147910879,,,0.3741,0.3597,127
sz,="300593",新雷能,电气部件与设备,46.1761,0.0028,0.0876,0.4256,4.2275,0.0774,0.0659,0.0664,,,,56791038,39666981,36381101,,,0.343,0.3759,106
sh,="601086",国芳集团,百货商店,46.1629,0.0342,0.0388,0.1981,2.2512,0.0456,0.0746,,,,,,137295343,113876915,,,0.1265,0.1726,40
sh,="600929",湖南盐业,食品,46.1564,0.0023,0.0741,0.467,2.728,0.0611,0.0658,,,,,147933277,138221076,158585708,,,0.1612,0.1602,58
sz,="002917",金奥博,化学制品,46.1513,0.0056,0.153,0.3749,4.3791,0.0925,0.106,,,,,61650393,63821876,60778533,,,0.3408,0.3387,37
sz,="002918",蒙娜丽莎,非金属材料与制品,46.1167,0.0074,0.1137,0.3907,6.7873,0.1498,0.1517,,,,,419098783,369226200,306672764,,,1.0325,1.073,232
sh,="600648",外高桥,工业贸易经销商,46.0939,0.0151,0.0579,0.2348,1.7395,0.0388,0.1007,0.1026,0.0848,0.0394,0.1262,391389829,1048905916,1014430141,784639889.89,329092006.09,0.3447,0.7709,91
sz,="300398",飞凯材料,化学制品,45.9818,0,0.1598,0.4117,4.4173,0.1004,0.134,0.1033,0.0836,0.1401,,233896595,284637602,142498988,65349352.21,98281339.73,0.4519,0.4929,130
sz,="002532",新界泵业,通用机械,45.9323,0,0.0975,0.3166,1.1415,0.1063,0.0901,0.0757,0.0968,0.0968,0.0924,152912805,132884897,105566565,138578079.42,122424029.31,0.304,0.2619,86
sz,="002674",兴业科技,服装与配饰,45.8865,0.0426,0.0646,0.1488,2.0218,0.0395,0.0546,0.0183,0.0373,0.0068,0.0594,90914595,128358960,43250394,73638967.65,10890610.95,0.301,0.3907,49
sh,="603507",振江股份,重型电气设备,45.8228,0.0027,0.0198,0.1981,3.0675,0.0255,0.0401,,,,,35957403,57015427,98134143,,,0.2808,0.2923,48
sz,="300244",迪安诊断,医疗保健提供商与服务,45.8105,0.0029,0.0595,0.3181,6.3871,0.0972,0.159,0.1716,0.1573,0.1341,0.1938,281357240,398378372,356403833,279082934.27,187791643.32,0.4535,0.5597,817
sz,="002603",以岭药业,中药,45.7857,0.0069,0.1139,0.6397,4.2507,0.093,0.0749,0.088,0.0965,0.1003,0.0834,756108294,576926031,631888578,577880671.93,490516574.23,0.6281,0.5039,408
sh,="600765",中航重机,航天航空,45.7639,0.0032,0.0561,0.2662,2.1321,0.0612,0.0563,0.0192,0.0597,-0.1264,0.0285,285822557,335375186,142726858,245073867.66,-289034891.56,0.3061,0.2948,117
sz,="300294",博雅生物,生物科技,45.7105,0.0032,0.1547,0.6053,5.017,0.1152,0.1595,0.1557,0.148,0.1077,0.1559,432845804,485848035,361660768,300957697.71,145114816.94,0.9989,0.9834,373
sz,="002042",华孚时尚,纺织品,45.6398,0.0221,0.0133,0.0691,1.516,0.0281,0.0965,0.107,0.111,0.0968,0.0576,199743317,704719028,730353206,543556097.6,353309467.41,0.1315,0.2648,149
sh,="603829",洛凯股份,电气部件与设备,45.6216,0.0084,0.0685,0.1993,2.8475,0.0594,0.0975,,,,,41804731,61818683,53762506,,,0.2613,0.3017,26
sz,="002328",新朋股份,汽车零配件与设备,45.6183,0.0212,0.0479,0.135,1.8891,0.0541,0.0603,0.0642,0.0684,0.0509,0.0603,102530493,102805287,92418996,96655720.32,83603140.47,0.1346,0.1411,65
sz,="002845",同兴达,电子元器件,45.5943,0.0022,0.0166,0.0963,4.2895,0.0859,0.062,0.1487,,,,118975042,67188005,138977562,,,0.5867,0.5452,138
sz,="000739",普洛药业,化学原料药,45.5606,0.0061,0.0826,0.3171,7.9904,0.162,0.126,0.095,0.1066,0.0823,0.1139,597573766,413965062,275202044,273699102.38,197906559.55,0.5071,0.4696,331
sz,="002837",英维克,专用设备,45.5598,0.006,0.1189,0.3542,6.3791,0.1386,0.1257,0.1209,,,,164701332,110850225,74848805,,,0.7667,0.7453,255
sh,="600602",云赛智联,互联网软件与服务,45.5443,0.0073,0.053,0.1927,2.4705,0.0593,0.0697,0.077,0.0896,0.0753,0.0455,220716824,256216396,278437161,266266240.29,179459609.05,0.1614,0.1768,77
sz,="300758",七彩化学,化学原料,45.5182,0.0126,0.1792,0.3987,5.4204,0.1159,,,,,,129722659,100229294,,,,1.216,1.0133,36
sz,="000858",五粮液,饮料,45.5009,0.0101,0.3691,0.7481,11.5409,0.2504,0.2382,0.2067,0.1569,0.1585,0.1363,18631340431,14888346869,11051622175,7474533513.85,6878431908.16,4.7999,4.4832,7019
sh,="603006",联明股份,汽车零配件与设备,45.4394,0.0104,0.0596,0.2303,2.0347,0.0407,0.0861,0.112,0.1523,0.1742,0.1382,48695286,100503658,111172507,123172580.38,116943668.92,0.2548,0.3822,60
sh,="600764",中国海防,电子设备及服务,45.3715,0.0071,0.1455,0.3574,4.5275,0.172,0.0687,0.0808,0.0778,-0.2175,0.0446,603005022,75662039,70517989,37021113.72,-151248977.71,0.8486,1.0233,80
sh,="603179",新泉股份,汽车零配件与设备,45.3339,0.0106,0.0537,0.2125,4.4581,0.0925,0.1701,0.2119,,,,161642537,260207646,271039062,,,0.7146,0.8049,202
sz,="002799",环球印务,容器与包装,45.3132,0.0042,0.0616,0.1533,5.8812,0.1448,0.074,0.0434,,,,72121121,35120166,23581134,,,0.4808,0.4437,57
sz,="002399",海普瑞,化学原料药,45.2935,0.0061,0.1606,0.3945,4.9197,0.1107,0.1472,0.021,0.0218,0.0677,0.0535,807615334,1081239001,185399768,188931921.93,590345140.88,0.6475,0.8494,198
sz,="300675",建科院,商业用品与服务,45.2846,0.0046,0.0873,0.3511,5.247,0.093,0.0883,0.0401,,,,39149086,37898630,14214314,,,0.2669,0.2497,47
sz,="002916",深南电路,电子元器件,45.2561,0.0058,0.1219,0.2691,12.5152,0.2874,0.213,,,,,1322787566,766955711,463469174,,,3.8979,3.6326,1222
sz,="000920",南方汇通,化学制品,45.1649,0.0107,0.0713,0.3256,2.6945,0.0632,0.1135,0.113,0.1305,0.1182,0.2164,63818297,103078663,92315871,101846064.4,91128409.99,0.1512,0.2188,56
sz,="300590",移为通信,通信设备,45.1472,0.0035,0.261,0.4666,6.9741,0.1612,0.1749,0.1117,,,,154513537,145854867,85380769,,,0.9568,1.0048,319
sz,="002301",齐心集团,商业用品与服务,45.1241,0.0086,0.0378,0.1508,3.6574,0.0823,0.0806,0.0594,0.072,0.0176,0.0264,242508082,200977073,140877576,125992048.83,20583074.47,0.3304,0.3137,122
sz,="300507",苏奥传感,汽车零配件与设备,45.106,0.0062,0.1511,0.2779,3.5056,0.1014,0.0761,0.122,0.179,,,78556805,63100779,102576222,103030898.35,,0.3569,0.3072,85
sz,="000555",神州信息,信息技术服务,45.1003,0.0023,0.037,0.1767,3.2009,0.0722,0.0097,0.0698,0.0627,0.1184,0.1134,370937000,46735052,313649194,247634470.74,339381407.93,0.3823,0.3871,229
sz,="000813",德展健康,化学制剂,45.0948,0,0.1734,0.7764,2.4323,0.055,0.1726,0.1878,0.3139,0.009,0.0397,307679821,873447647,812211716,833925116.02,-8396439.2,0.1373,0.1503,210
sz,="002931",锋龙股份,通用机械,45.0916,0.0051,0.1465,0.3055,4.7268,0.1129,0.0949,,,,,59114993,45878089,47135845,,,0.6651,0.6481,32
sz,="002541",鸿路钢构,建筑产品,45.0755,0.0032,0.0533,0.1469,5.1714,0.1125,0.1008,0.0536,0.0497,0.0716,0.0591,532766008,431967496,213545606,159995324.29,177190514.44,1.0173,1.0676,180
sh,="600126",杭钢股份,黑色金属,44.9809,0.0151,0.0241,0.0485,1.3886,0.0327,0.104,0.1304,0.0626,-0.1211,-0.0058,622435165,1872478514,2092055636,820792863.26,-916392606.98,0.1843,0.2718,129
sz,="002423",中粮资本,其他金融服务,44.8582,0.0027,0.0806,0.6064,1.4361,0.0444,0.0368,-0.1518,-0.0067,-0.1163,-0.0253,528537456,237244924,-252886512,-12059619.28,-222421988.33,0.2294,0.2831,70
sz,="002231",奥维通信,通信设备,44.854,0,0.1469,0.185,4.1685,0.0863,-0.2235,0.0322,0.0013,0.0062,0.0106,49451788,-138443397,21891466,4108383.78,7789748.96,0.1386,0.1343,101
sh,="603508",思维列控,电子设备及服务,44.8336,0.0094,0.2864,0.5568,2.2306,0.0515,0.2413,0.0583,0.0781,,,220923496,827355334,146519767,181384115.18,,1.1345,4.0533,167
sh,="600976",健民集团,中药,44.7802,0.0074,0.039,0.407,3.4682,0.0703,0.0691,0.0942,0.058,0.0813,0.1172,83349147,79345303,101999364,59280246.98,83060873.14,0.5434,0.5964,99
sz,="002194",武汉凡谷,通信设备,44.6816,0.0023,0.1629,0.2969,6.1517,0.1476,0.1674,-0.2585,-0.1556,0.0324,0.0691,264670361,259782117,-427835954,-305167556.19,66280462.89,0.4687,0.461,278
sz,="002846",英联股份,容器与包装,44.6792,0.0068,0.066,0.2107,5.4062,0.1009,0.1017,0.079,,,,73201714,56474284,41290771,,,0.3763,0.4099,72
sz,="300412",迦南科技,专用设备,44.6368,0.0171,0.0888,0.3728,3.1828,0.0757,0.0547,0.0538,0.0988,0.1411,,54283898,34316815,40227789,56050831.84,54045226.77,0.2101,0.1986,53
sz,="300514",友讯达,电子设备及服务,44.6257,0.004,0.0748,0.2996,4.4735,0.1026,0.0732,0.194,,,,55887097,37172576,71320104,,,0.2794,0.2661,110
sh,="600438",通威股份,农牧渔产品,44.6114,0.0081,0.0652,0.1779,4.4418,0.1303,0.1432,0.1601,0.158,0.104,0.1467,2488401910,2189004144,2066748614,1298305440.63,355150721.33,0.5803,0.6786,643
sh,="600004",白云机场,交通基本设施,44.5627,0.0094,0.1029,0.2133,1.9543,0.0457,0.0615,0.1209,0.1334,0.1339,0.1392,713258720,919938134,1620764656,1455908522.38,1289430598.64,0.3447,0.4832,1664
sz,="300171",东富龙,专用设备,44.5518,0.0035,0.0779,0.3334,3.7881,0.0566,0.0247,0.0335,0.0699,0.1309,0.1436,177033776,64666329,92730012,200233566.89,371727169.58,0.2817,0.2321,90
sz,="300739",明阳电路,电子元器件,44.4079,0.0099,0.1194,0.2976,4.6684,0.1049,0.1125,,,,,138373606,137985509,102950569,,,0.4992,0.4795,115
sz,="300584",海辰药业,化学制剂,44.396,0.0083,0.1044,0.792,5.4379,0.1441,0.1554,0.1469,,,,92155863,88506132,74729753,,,0.768,0.8105,146
sh,="603136",天目湖,酒店餐饮与休闲,44.3924,0,0.2203,0.6116,4.1669,0.1022,0.1372,,,,,82311399,100578426,88381354,,,0.7096,1.0665,125
sh,="603577",汇金通,建筑产品,44.286,0.0056,0.0411,0.2024,2.584,0.067,0.0362,0.0537,,,,72773350,32843474,47065851,,,0.3534,0.2867,55
sz,="002907",华森制药,化学制剂,44.2642,0.0024,0.2027,0.6206,7.349,0.1697,0.1729,,,,,166361646,139153882,119797308,,,0.4143,0.4227,189
sz,="002511",中顺洁柔,家常用品,44.2572,0.0028,0.0981,0.4227,7.6329,0.1724,0.1311,0.1254,0.1099,0.0459,0.0293,663883926,431810982,372347969,290134209.1,111513098.9,0.5072,0.4613,929
sh,="600490",鹏欣资源,有色金属,44.1487,0,0.0107,0.0363,1.4518,0.0225,0.0279,0.0604,0.0378,0.0124,0.0409,210017439,155038488,303157365,106240135.72,34314275.39,0.0948,0.1403,65
sh,="600128",弘业股份,消费品经销商,44.1383,0.0068,0.0057,0.0811,1.0803,0.0118,-0.0287,-0.002,0.0185,0.0376,0.0497,41204045,-56170774,-3596675,21360144.48,60155219.22,0.167,0.1433,44
sh,="603121",华培动力,汽车零配件与设备,44.1285,0.0124,0.1436,0.3504,3.5753,0.0797,,,,,,86931581,87615227,,,,0.4025,0.4522,31
sz,="002550",千红制药,化学制剂,44.0683,0.0467,0.0983,0.484,3.2279,0.0578,0.0839,0.0756,0.0933,0.1192,0.1215,147840467,226639993,196663790,224632311.64,276692544.53,0.1155,0.2051,103
sz,="002828",贝肯能源,能源设备与服务,44.0596,0.0061,0.032,0.1583,2.1073,0.0463,0.0541,0.0829,,,,45890939,51243074,72207302,,,0.2258,0.2141,38
sh,="688096",京源环保,商业用品与服务,43.9513,0.015,0.1849,0.4103,3.8774,0.1781,0.2291,,,,,,,,,,0.7686,0.7613,29
sh,="603110",东方材料,化学原料,43.9421,0.0161,0.1284,0.3878,3.9023,0.0782,0.0574,,,,,50717188,36427132,55324567,,,0.3529,0.3655,29
sz,="300003",乐普医疗,医疗保健设备与用品,43.8179,0.0053,0.2023,0.7217,8.9706,0.1979,0.222,0.1689,0.1467,0.1514,0.1507,1526392777,1498284180,970299947,734366317.58,569305261.28,0.8567,0.9684,1901
sh,="600649",城投控股,住宅地产开发和管理,43.7817,0.0122,0.1053,0.1591,0.7792,0.0182,0.0478,0.0855,0.1066,0.164,0.1671,340884618,939573629,1548970744,1991022491.67,3245170953.97,0.1348,0.2395,141
sz,="300686",智动力,电子元器件,43.7704,0.0029,0.0886,0.2416,5.4459,0.1901,0.0779,0.0682,,,,119202916,48909994,34566336,,,0.583,0.6323,146
sz,="002624",完美世界,计算机软件,43.7604,0.0043,0.1831,0.5964,7.2532,0.1533,0.197,0.1734,0.2684,0.2212,0.3021,1631119253,1831949450,1539383533,1471601370.18,322542360.15,1.2612,1.1621,1046
sz,="300427",红相股份,电气部件与设备,43.7603,0.0042,0.1989,0.4573,4.9133,0.1157,0.1215,0.1531,0.1301,0.1356,,254669018,231003946,182645302,74267910.4,71046348.01,0.7107,0.655,134
sh,="601116",三江购物,食品与主要用品零售,43.7554,0.0137,0.0434,0.247,2.543,0.0568,0.0524,0.0644,0.0673,0.0438,0.0612,182119819,127026193,106790784,109523405.27,70879621.4,0.3325,0.2931,84
sh,="603679",华体科技,电气部件与设备,43.7427,0.003,0.126,0.3368,6.2716,0.151,0.143,,,,,100352165,82428853,57174608,,,0.9832,0.9221,132
sz,="002138",顺络电子,电子元器件,43.6677,0.0081,0.1501,0.3428,4.3571,0.0931,0.1127,0.1137,0.133,0.1247,0.1206,412264853,460531799,378315923,348266694.84,291538428.35,0.5113,0.4982,717
sz,="002840",华统股份,食品,43.6077,0.0023,0.0194,0.0525,3.6179,0.0972,0.1282,0.1092,,,,128362608,150908055,130441060,,,0.4627,0.4746,462
sh,="600583",海油工程,能源设备与服务,43.5497,0.0122,-0.0009,0.122,0.9792,-0.0006,0.0079,0.0131,0.0278,0.1656,0.2216,-15771067,179033858,301063374,647033761.54,3671839826.3,-0.0036,0.0063,265
sz,="300296",利亚德,光电子器件,43.5347,0.0092,0.0475,0.3324,1.9872,0.0461,0.1715,0.2269,0.211,0.2083,0.1988,377331108,1301468907,1341800931,759400627.96,378641932.36,0.1484,0.2768,1544
sz,="002136",安纳达,化学原料,43.5338,0.0051,0.0505,0.1534,2.9855,0.0706,0.0294,0.2626,0.1835,-0.2597,0.0079,48403694,25060345,160595508,89624853.01,-135252040.35,0.2251,0.1506,58
sz,="002057",中钢天源,化学制品,43.5057,0.0088,0.082,0.2533,3.2691,0.075,0.099,0.1764,0.079,0.0327,0.0332,105653887,131988603,161920731,42196926.81,16640848.8,0.1837,0.2385,66
sh,="600141",兴发集团,农用化工,43.4905,0.0085,0.0184,0.133,1.5014,0.0357,0.082,0.0883,0.0364,0.0149,0.1054,279603734,377547679,361227925,118504134.49,70167346.78,0.2719,0.2942,121
sz,="002012",凯恩股份,纸类与林业产品,43.4878,0.0034,0.0726,0.2823,2.2128,0.0602,0.0263,0.0224,0.0353,0.0095,0.0382,55233337,20547152,18867173,32048530.37,4594733.87,0.1181,0.0992,65
sz,="002947",恒铭达,电子元器件,43.4072,0.0102,0.2898,0.488,5.9228,0.1421,,,,,,166938279,136130441,95385967,,,1.3738,1.3647,222
sh,="900927",物贸Ｂ股,,43.4018,0,0.0076,0.0524,2.6359,0.0732,0.0811,0.0719,0.0518,-2.1321,0.0391,,6436869.8782,5897856.9482,2280050.5795,-244139000.0853,0.0115,0.0178,2
sz,="002733",雄韬股份,电气部件与设备,43.3737,0.0115,0.0601,0.2027,3.3053,0.0663,0.0569,-0.004,0.0691,0.1152,,175162644,133213357,-776063,120719462.16,135308211.7,0.5003,0.4892,123
sz,="002912",中新赛克,互联网软件与服务,43.3262,0.0048,0.347,0.8209,8.9616,0.2354,0.161,,,,,333429037,195616504,142959565,,,3.1243,2.7652,437
sz,="300720",海川智能,通用机械,43.326,0.0108,0.2639,0.5925,4.2983,0.0972,0.1044,,,,,46040716,46433194,39297216,,,0.4263,0.4107,27
sz,="300271",华宇软件,信息技术服务,43.2751,0.0027,0.1505,0.3988,3.6581,0.0957,0.1221,0.1348,0.1638,0.1557,0.1374,495449752,506909941,393827317,281189999.77,217673704.91,0.6121,0.7171,471
sh,="688036",传音控股,通信设备,43.2569,0.0071,0.0681,,9.4579,0.2781,,,,,,,938152997,,,,2.2181,2.2416,102
sh,="601869",长飞光纤,通信设备,43.2483,0.0103,0.0715,0.2288,2.7393,0.06,0.1888,,,,,540631516,1370537671,1419228295,,,0.7133,1.0572,321
sh,="603615",茶花股份,家常用品,43.2427,0.065,0.0792,0.3062,1.8003,0.0404,0.0486,0.0669,,,,55589879,66337350,89620600,,,0.2272,0.2814,63
sh,="603320",迪贝电气,通用机械,43.2045,0.0069,0.0667,0.1407,2.7381,0.0651,0.0721,0.0983,,,,43544609,44489053,46531767,,,0.4354,0.4102,44
sz,="002863",今飞凯达,汽车零配件与设备,43.1496,0.0023,0.0209,0.1393,2.624,0.059,0.0607,0.0821,,,,61358124,59111567,60952800,,,0.1629,0.1518,55
sh,="688015",交控科技,信息技术服务,43.1244,0.0049,0.0949,0.2682,6.9422,0.234,,,,,,,58337400,,,,1.0907,0.7956,73
sh,="603056",德邦股份,物流,43.1069,0.0018,0.0111,0.0958,3.8751,0.0701,0.1458,,,,0.2902,280255788,551522349,763899454,,,0.2919,0.3371,290
sh,="603331",百达精工,通用机械,43.1014,0.0144,0.074,0.2518,2.8075,0.0727,0.1032,0.1162,,,,61531487,75253244,62695580,,,0.4791,0.5818,35
sz,="300047",天源迪科,计算机软件,43.0468,0.0022,0.0342,0.1653,1.7849,0.0446,0.0852,0.074,0.0867,0.0686,0.0337,108642030,223284486,159789683,127932153.94,75258365.63,0.1704,0.183,274
sh,="603596",伯特利,汽车零配件与设备,43.0238,0.0025,0.141,0.2653,6.8419,0.1834,0.1892,,,,,389236034,267023497,300762433,,,0.9527,0.9827,148
sh,="600196",复星医药,化学制剂,43.0216,0.0073,0.1277,0.5879,4.3202,0.0957,0.0929,0.1262,0.1394,0.1461,0.1322,,2714431399,3092536546,2909351928.29,2557969410.38,1.2433,1.296,2702
sz,="002171",楚江新材,有色金属,43.0069,0.0102,0.0175,0.0711,2.4385,0.0627,0.0955,0.1143,0.0999,0.0706,0.0593,294910602,378928455,380006720,247133495.02,96011399.69,0.2211,0.3457,119
